Crime_ID,Crime_Type,Latitude,Longitude,Date,Time,Risk_Level,District_Code
MHCRIME007661,Kidnapping,20.414411,76.703103,2024-11-25,20:07,Low,D12
MHCRIME007662,Vehicle Theft,21.385398,72.901739,2022-12-31,15:05,Medium,D24
MHCRIME007663,Kidnapping,20.356989,77.38387,2024-04-04,16:25,Medium,D23
MHCRIME007664,Vehicle Theft,21.743432,77.61304,2022-03-20,16:34,High,D06
MHCRIME007665,Fraud,17.613105,75.835034,2023-08-13,09:18,High,D01
MHCRIME007666,Fraud,21.635853,76.250268,2025-06-07,13:22,Medium,D06
MHCRIME007667,Burglary,17.389569,75.462334,2023-03-26,10:18,Low,D28
MHCRIME007668,Vehicle Theft,17.302994,73.000217,2023-01-18,12:05,High,D02
MHCRIME007669,Cyber Crime,21.816364,76.437314,2025-03-18,05:37,Medium,D15
MHCRIME007670,Kidnapping,16.295389,76.27609,2025-11-16,03:32,Medium,D30
MHCRIME007671,Theft,17.144423,73.471784,2024-06-15,17:27,Very High,D28
MHCRIME007672,Assault,20.115857,73.269771,2024-08-30,03:08,Medium,D10
MHCRIME007673,Burglary,17.753202,78.6589,2022-06-06,11:14,High,D36
MHCRIME007674,Kidnapping,18.363335,78.391851,2022-04-28,23:28,Medium,D34
MHCRIME007675,Fraud,19.294838,78.241759,2025-05-13,13:10,High,D08
MHCRIME007676,Kidnapping,18.929048,75.659529,2024-03-29,10:49,Very High,D14
MHCRIME007677,Murder,21.274239,79.428514,2024-04-01,06:44,Very High,D07
MHCRIME007678,Murder,19.445764,74.415203,2025-06-02,10:28,High,D19
MHCRIME007679,Burglary,19.664662,79.38348,2024-09-01,11:29,Very High,D27
MHCRIME007680,Vehicle Theft,19.097464,76.235938,2025-08-14,03:08,Medium,D35
MHCRIME007681,Cyber Crime,17.330272,72.694023,2024-07-05,20:29,Very High,D15
MHCRIME007682,Fraud,16.753156,78.377244,2025-01-12,12:43,Very High,D35
MHCRIME007683,Vehicle Theft,21.233586,73.446283,2025-12-15,14:31,Medium,D32
MHCRIME007684,Harassment,19.443427,77.964445,2023-09-28,00:30,High,D15
MHCRIME007685,Murder,17.645604,76.190285,2025-07-12,16:11,High,D15
MHCRIME007686,Assault,15.918729,80.755766,2024-07-20,00:34,Very High,D34
MHCRIME007687,Burglary,21.423262,75.651984,2024-04-05,01:38,Medium,D33
MHCRIME007688,Burglary,20.483393,77.580614,2023-07-23,05:50,High,D27
MHCRIME007689,Cyber Crime,17.917576,76.937551,2024-09-13,07:48,High,D14
MHCRIME007690,Theft,21.417755,75.878699,2023-12-05,20:39,Very High,D27
MHCRIME007691,Cyber Crime,17.197849,74.3606,2023-06-04,00:05,Low,D27
MHCRIME007692,Harassment,16.787073,76.082751,2023-06-25,15:07,High,D23
MHCRIME007693,Kidnapping,15.95234,77.198528,2023-07-27,10:19,Low,D02
MHCRIME007694,Vehicle Theft,19.737901,76.706633,2024-07-30,03:28,Very High,D16
MHCRIME007695,Harassment,15.912371,74.878674,2022-10-21,06:05,Medium,D34
MHCRIME007696,Robbery,16.204481,79.372855,2022-04-13,14:01,Low,D27
MHCRIME007697,Harassment,20.164025,76.441908,2023-07-28,21:52,Low,D23
MHCRIME007698,Kidnapping,20.210773,73.676366,2022-10-17,21:05,Very High,D34
MHCRIME007699,Robbery,21.23912,76.61444,2025-12-15,19:21,Low,D07
MHCRIME007700,Cyber Crime,15.649563,72.793977,2024-11-21,18:50,Low,D26
MHCRIME007701,Burglary,17.071366,72.678069,2025-07-20,08:25,Low,D29
MHCRIME007702,Harassment,22.034932,77.140669,2022-05-07,17:19,Very High,D26
MHCRIME007703,Robbery,17.969087,76.884065,2024-03-05,00:10,Very High,D36
MHCRIME007704,Vehicle Theft,17.798426,74.903769,2022-01-02,13:34,High,D05
MHCRIME007705,Vehicle Theft,15.978349,80.615241,2024-12-04,10:06,High,D33
MHCRIME007706,Robbery,18.506086,76.385034,2025-02-17,23:14,Low,D32
MHCRIME007707,Theft,18.291763,75.077342,2023-04-06,12:05,Very High,D18
MHCRIME007708,Harassment,19.734813,79.825898,2022-01-10,11:21,Very High,D36
MHCRIME007709,Murder,21.285572,76.130627,2023-11-23,19:40,High,D11
MHCRIME007710,Fraud,21.617278,74.041039,2023-05-09,00:38,Medium,D19
MHCRIME007711,Robbery,20.02339,80.282069,2024-01-03,22:43,Very High,D35
MHCRIME007712,Kidnapping,17.305098,77.690775,2024-04-30,20:58,High,D29
MHCRIME007713,Harassment,18.258057,79.413323,2023-06-15,05:18,Medium,D28
MHCRIME007714,Cyber Crime,18.040536,78.293102,2025-06-09,11:01,Medium,D10
MHCRIME007715,Assault,20.013025,78.049721,2023-11-19,15:19,Medium,D34
MHCRIME007716,Harassment,17.729564,76.372756,2025-04-29,15:00,Medium,D18
MHCRIME007717,Murder,21.987214,80.507348,2023-09-20,08:30,Very High,D25
MHCRIME007718,Robbery,18.577426,79.965156,2025-06-14,12:38,Low,D26
MHCRIME007719,Burglary,16.081214,80.278628,2025-11-19,04:02,High,D29
MHCRIME007720,Murder,19.185193,78.713667,2023-08-03,17:08,High,D04
MHCRIME007721,Burglary,21.031339,79.539357,2023-06-27,18:32,Very High,D24
MHCRIME007722,Assault,16.900434,78.734375,2024-03-15,17:34,Medium,D16
MHCRIME007723,Theft,18.410387,74.508414,2023-06-07,12:45,High,D22
MHCRIME007724,Fraud,21.366249,75.856257,2022-06-24,22:00,Low,D02
MHCRIME007725,Cyber Crime,20.385793,73.42604,2022-06-20,07:18,High,D07
MHCRIME007726,Assault,19.669357,77.377053,2025-10-24,20:50,Low,D08
MHCRIME007727,Assault,15.669957,74.800865,2023-08-29,02:41,High,D13
MHCRIME007728,Theft,21.05952,79.764755,2025-02-15,21:59,Medium,D09
MHCRIME007729,Burglary,18.711777,72.820115,2024-03-05,19:26,Medium,D30
MHCRIME007730,Kidnapping,16.220944,74.761,2022-02-19,22:43,High,D10
MHCRIME007731,Burglary,19.731383,77.733162,2022-07-27,15:10,Medium,D19
MHCRIME007732,Assault,16.282562,76.743867,2024-03-29,22:38,High,D10
MHCRIME007733,Cyber Crime,17.617983,80.816484,2023-12-22,12:05,High,D25
MHCRIME007734,Vehicle Theft,19.925798,80.498268,2024-12-12,23:29,High,D15
MHCRIME007735,Cyber Crime,16.826663,79.887509,2022-08-14,22:28,Very High,D05
MHCRIME007736,Murder,21.487814,74.880467,2022-07-08,23:06,Medium,D19
MHCRIME007737,Burglary,20.323653,75.494472,2024-07-11,23:28,Low,D32
MHCRIME007738,Harassment,16.267036,77.562412,2023-02-08,21:02,Medium,D16
MHCRIME007739,Harassment,21.697618,76.789849,2022-05-24,18:57,Low,D21
MHCRIME007740,Harassment,20.227019,72.853078,2024-01-31,11:02,Medium,D34
MHCRIME007741,Vehicle Theft,19.714048,75.275718,2022-08-11,09:27,Low,D16
MHCRIME007742,Harassment,20.101968,72.673637,2023-11-22,00:31,Low,D20
MHCRIME007743,Harassment,18.404794,76.350477,2022-11-22,02:32,Very High,D24
MHCRIME007744,Fraud,16.183008,76.437013,2022-05-04,12:22,Low,D19
MHCRIME007745,Harassment,18.514379,73.749247,2024-01-28,08:04,High,D35
MHCRIME007746,Theft,20.661985,74.837093,2024-11-06,12:03,Very High,D29
MHCRIME007747,Burglary,18.846512,77.405681,2022-05-08,18:34,Low,D33
MHCRIME007748,Assault,16.176689,79.241196,2022-01-30,05:45,Very High,D33
MHCRIME007749,Harassment,21.878665,75.421852,2025-03-26,09:52,Medium,D31
MHCRIME007750,Burglary,15.832291,73.256244,2025-10-20,04:34,High,D17
MHCRIME007751,Murder,19.421851,77.046252,2024-08-08,05:24,High,D30
MHCRIME007752,Burglary,21.771919,73.586546,2024-08-15,09:50,Medium,D02
MHCRIME007753,Burglary,16.166741,78.455075,2025-12-15,03:50,Very High,D17
MHCRIME007754,Assault,16.736236,77.908814,2025-05-21,02:30,Very High,D25
MHCRIME007755,Vehicle Theft,15.642676,80.203766,2024-01-24,20:09,High,D20
MHCRIME007756,Kidnapping,20.024062,77.33381,2022-03-22,15:42,Low,D03
MHCRIME007757,Murder,20.870222,74.01797,2022-01-16,09:45,Medium,D03
MHCRIME007758,Assault,16.255616,78.786941,2024-09-26,06:19,High,D04
MHCRIME007759,Vehicle Theft,16.068841,78.962598,2024-04-27,11:01,Low,D35
MHCRIME007760,Murder,21.791451,76.713196,2024-12-19,21:23,Medium,D02
MHCRIME007761,Theft,19.969353,72.947156,2022-12-30,13:46,Low,D04
MHCRIME007762,Assault,16.109059,74.753572,2023-02-04,12:32,High,D24
MHCRIME007763,Fraud,21.254786,73.417432,2025-12-19,05:14,High,D25
MHCRIME007764,Cyber Crime,20.552381,79.893319,2022-12-21,04:28,Low,D02
MHCRIME007765,Assault,18.828798,78.816686,2022-01-28,05:06,Very High,D28
MHCRIME007766,Kidnapping,19.624554,80.537317,2022-03-21,03:13,Very High,D35
MHCRIME007767,Cyber Crime,21.611077,79.206649,2022-06-01,03:56,Low,D33
MHCRIME007768,Murder,18.007148,74.259063,2024-09-03,20:27,Medium,D35
MHCRIME007769,Vehicle Theft,17.906068,78.366073,2025-02-07,00:06,Low,D12
MHCRIME007770,Fraud,15.819362,77.880066,2025-12-10,21:11,Low,D20
MHCRIME007771,Assault,21.900174,77.416008,2025-12-10,12:46,High,D17
MHCRIME007772,Theft,18.493008,74.08646,2024-11-01,16:37,Very High,D12
MHCRIME007773,Vehicle Theft,16.062553,75.288989,2025-11-22,08:48,High,D11
MHCRIME007774,Murder,20.279535,76.598634,2024-05-09,13:47,Low,D33
MHCRIME007775,Assault,20.285956,73.655573,2023-10-04,20:06,Medium,D03
MHCRIME007776,Murder,21.422832,73.65195,2024-01-20,17:34,Low,D18
MHCRIME007777,Theft,19.936923,77.245627,2025-03-16,06:54,Very High,D36
MHCRIME007778,Burglary,17.426394,80.360976,2022-05-21,23:00,Low,D05
MHCRIME007779,Murder,21.694055,76.913229,2022-12-16,23:37,High,D31
MHCRIME007780,Fraud,18.75612,80.568207,2025-06-03,04:34,Very High,D14
MHCRIME007781,Assault,18.142535,73.72291,2025-10-04,18:09,Very High,D31
MHCRIME007782,Cyber Crime,21.054914,78.758192,2025-10-13,11:44,High,D31
MHCRIME007783,Robbery,20.107507,74.194747,2023-11-18,03:36,Very High,D34
MHCRIME007784,Murder,22.037644,79.43397,2022-08-07,06:31,High,D08
MHCRIME007785,Harassment,21.012852,75.403335,2022-09-02,16:18,Low,D32
MHCRIME007786,Robbery,21.679538,79.529698,2024-11-05,02:42,High,D22
MHCRIME007787,Theft,19.245179,75.564922,2023-05-23,05:03,Medium,D02
MHCRIME007788,Murder,20.102736,78.268337,2024-06-03,10:29,Low,D27
MHCRIME007789,Fraud,15.777691,73.560657,2022-04-26,04:35,Low,D28
MHCRIME007790,Burglary,17.912019,78.018674,2024-09-26,12:22,Medium,D34
MHCRIME007791,Kidnapping,15.837896,72.942152,2025-02-25,19:17,Low,D29
MHCRIME007792,Robbery,19.962523,73.040897,2025-07-07,03:59,Low,D34
MHCRIME007793,Vehicle Theft,16.967819,72.875539,2025-01-15,23:52,Very High,D24
MHCRIME007794,Cyber Crime,16.87879,73.51076,2025-07-17,09:04,Low,D32
MHCRIME007795,Burglary,18.045714,75.291333,2025-02-12,14:22,Low,D06
MHCRIME007796,Kidnapping,19.405719,74.33716,2022-06-08,15:23,Low,D23
MHCRIME007797,Vehicle Theft,20.373799,79.111987,2022-11-28,18:31,High,D25
MHCRIME007798,Cyber Crime,18.312489,77.503118,2022-11-03,03:15,Low,D25
MHCRIME007799,Fraud,15.940941,74.591355,2022-04-05,13:24,Very High,D14
MHCRIME007800,Burglary,18.301224,78.203388,2022-04-23,06:50,Low,D10
MHCRIME007801,Vehicle Theft,20.68224,78.825877,2022-11-14,21:37,Low,D30
MHCRIME007802,Theft,15.766002,77.060882,2024-03-23,01:27,Very High,D29
MHCRIME007803,Burglary,18.694725,80.453294,2022-03-27,16:45,Very High,D22
MHCRIME007804,Murder,18.509238,76.871304,2024-04-29,20:07,High,D25
MHCRIME007805,Fraud,16.376793,79.493259,2022-04-28,05:30,High,D09
MHCRIME007806,Burglary,16.691138,80.314995,2022-05-19,01:19,Medium,D01
MHCRIME007807,Theft,18.272578,75.012186,2024-03-20,14:22,Very High,D12
MHCRIME007808,Robbery,17.410072,75.744609,2022-07-18,08:05,Very High,D04
MHCRIME007809,Assault,20.334251,79.859127,2022-11-20,02:28,High,D09
MHCRIME007810,Theft,15.850873,80.220648,2024-08-25,19:35,High,D29
MHCRIME007811,Assault,18.000281,76.417087,2022-07-25,18:08,Low,D06
MHCRIME007812,Robbery,18.740497,76.038093,2022-02-27,04:38,High,D12
MHCRIME007813,Burglary,19.498068,76.651345,2023-01-29,19:08,Medium,D27
MHCRIME007814,Robbery,21.736068,78.402145,2024-08-11,19:49,High,D16
MHCRIME007815,Vehicle Theft,18.977755,78.219568,2024-08-03,08:09,Very High,D13
MHCRIME007816,Murder,16.50669,75.291318,2025-06-24,16:24,High,D25
MHCRIME007817,Murder,21.619805,73.519176,2024-03-27,18:54,Low,D05
MHCRIME007818,Robbery,15.636411,79.788902,2025-05-22,22:24,Very High,D12
MHCRIME007819,Assault,21.535541,80.461134,2022-11-16,15:05,High,D02
MHCRIME007820,Theft,18.759451,77.2997,2022-12-31,18:47,High,D18
MHCRIME007821,Cyber Crime,16.641411,75.505136,2022-03-23,22:18,Very High,D09
MHCRIME007822,Burglary,21.999992,80.873772,2024-06-13,19:05,Medium,D02
MHCRIME007823,Robbery,21.1614,74.388001,2023-09-05,13:13,Medium,D12
MHCRIME007824,Robbery,17.7032,75.928004,2025-01-25,08:07,Very High,D27
MHCRIME007825,Burglary,15.900086,73.202604,2024-04-15,21:29,Low,D19
MHCRIME007826,Cyber Crime,19.020205,76.75003,2022-03-17,02:52,Low,D35
MHCRIME007827,Robbery,17.100133,77.022483,2025-04-11,07:30,Medium,D03
MHCRIME007828,Murder,19.545782,73.18907,2025-05-01,22:14,Very High,D02
MHCRIME007829,Assault,21.078856,72.896233,2024-05-05,14:18,High,D21
MHCRIME007830,Robbery,18.728185,76.461329,2025-07-02,21:23,Low,D22
MHCRIME007831,Burglary,17.936163,74.111109,2023-04-05,07:10,Very High,D17
MHCRIME007832,Harassment,20.176715,74.153852,2024-10-08,15:59,High,D12
MHCRIME007833,Theft,19.377456,73.789781,2025-04-23,02:32,Very High,D02
MHCRIME007834,Assault,18.684766,72.840748,2024-07-24,13:11,High,D21
MHCRIME007835,Robbery,17.872824,74.875947,2024-05-30,12:28,Very High,D29
MHCRIME007836,Kidnapping,17.909115,75.305277,2025-02-07,14:20,Low,D14
MHCRIME007837,Theft,18.504552,77.48214,2024-05-29,03:49,High,D26
MHCRIME007838,Cyber Crime,18.982161,78.849953,2022-04-29,20:27,Very High,D16
MHCRIME007839,Robbery,19.747117,76.603054,2023-01-03,06:56,Low,D25
MHCRIME007840,Murder,17.588641,73.830083,2023-08-08,02:20,Low,D33
MHCRIME007841,Murder,16.387182,80.189128,2022-12-29,12:12,Very High,D12
MHCRIME007842,Kidnapping,18.30199,73.087553,2023-04-04,02:20,Medium,D26
MHCRIME007843,Fraud,18.659224,74.516101,2022-02-08,03:06,Very High,D26
MHCRIME007844,Assault,16.567931,72.965205,2023-10-17,00:00,Low,D12
MHCRIME007845,Assault,20.462606,75.106623,2022-07-14,04:57,Low,D20
MHCRIME007846,Harassment,18.835223,74.894183,2022-01-26,22:35,High,D20
MHCRIME007847,Harassment,21.500479,75.174457,2023-06-21,00:21,Medium,D11
MHCRIME007848,Cyber Crime,21.318087,75.935755,2022-03-21,15:41,Low,D19
MHCRIME007849,Robbery,17.133243,73.26572,2025-02-28,00:59,Medium,D13
MHCRIME007850,Theft,20.90012,76.18671,2023-06-08,05:09,Very High,D08
MHCRIME007851,Harassment,17.462121,76.40543,2023-08-19,12:27,Very High,D25
MHCRIME007852,Burglary,21.052763,76.272998,2022-02-19,09:14,Medium,D24
MHCRIME007853,Harassment,16.42338,80.875944,2023-01-07,11:17,Very High,D27
MHCRIME007854,Vehicle Theft,16.926277,75.611414,2023-11-25,19:35,Very High,D20
MHCRIME007855,Harassment,18.418459,74.570871,2025-07-08,05:17,Medium,D31
MHCRIME007856,Murder,17.799707,76.343749,2023-08-15,22:03,Low,D31
MHCRIME007857,Murder,20.590648,78.585107,2023-02-21,02:59,Medium,D32
MHCRIME007858,Theft,17.685686,76.559797,2022-06-22,14:39,Low,D05
MHCRIME007859,Cyber Crime,18.86598,73.712103,2025-08-25,03:20,High,D21
MHCRIME007860,Cyber Crime,18.780634,75.779345,2023-04-08,15:15,Medium,D03
MHCRIME007861,Vehicle Theft,21.4054,73.85822,2025-04-04,16:26,Medium,D01
MHCRIME007862,Burglary,19.099994,78.008079,2025-01-06,15:27,High,D01
MHCRIME007863,Harassment,17.97995,79.183886,2022-09-02,23:17,High,D35
MHCRIME007864,Fraud,20.740203,72.98552,2024-11-02,09:39,High,D34
MHCRIME007865,Murder,20.037055,72.762483,2024-05-10,22:18,Medium,D16
MHCRIME007866,Burglary,16.907022,77.376215,2023-04-29,22:48,Very High,D12
MHCRIME007867,Assault,17.079433,78.751956,2025-03-28,13:53,Very High,D03
MHCRIME007868,Burglary,15.933809,74.141287,2025-05-26,17:23,Low,D06
MHCRIME007869,Burglary,20.968762,78.583342,2025-04-20,09:37,Low,D25
MHCRIME007870,Harassment,18.480397,72.68173,2025-11-06,12:54,High,D18
MHCRIME007871,Vehicle Theft,21.68734,74.447691,2025-02-15,02:18,High,D08
MHCRIME007872,Theft,20.438012,74.691144,2023-10-29,16:18,Very High,D23
MHCRIME007873,Harassment,16.62453,75.353082,2022-05-23,14:24,Low,D17
MHCRIME007874,Theft,17.743985,80.811413,2025-09-27,00:25,Low,D19
MHCRIME007875,Theft,18.137707,73.93128,2024-11-14,23:28,Very High,D35
MHCRIME007876,Burglary,20.25493,79.010939,2024-12-14,18:04,Low,D23
MHCRIME007877,Burglary,18.888648,73.418411,2025-06-27,08:39,High,D29
MHCRIME007878,Cyber Crime,17.715582,73.339188,2025-10-03,03:14,Medium,D31
MHCRIME007879,Assault,15.934958,79.574987,2022-04-29,17:18,High,D14
MHCRIME007880,Assault,17.070889,76.230816,2025-10-04,16:33,Medium,D15
MHCRIME007881,Fraud,19.212334,77.197101,2023-10-25,01:46,High,D15
MHCRIME007882,Burglary,16.877159,74.621939,2022-08-27,11:39,Medium,D23
MHCRIME007883,Assault,18.223234,78.432401,2023-12-17,20:09,Medium,D08
MHCRIME007884,Burglary,20.442648,73.301813,2024-07-14,06:54,Very High,D36
MHCRIME007885,Murder,20.32163,74.277407,2025-12-31,23:13,Medium,D35
MHCRIME007886,Harassment,21.913759,72.674516,2024-01-21,09:06,Low,D07
MHCRIME007887,Theft,21.515882,79.635863,2022-02-13,19:44,Very High,D33
MHCRIME007888,Fraud,18.812337,80.162347,2022-04-03,16:58,Very High,D16
MHCRIME007889,Fraud,19.850436,78.01117,2025-02-22,20:33,Medium,D10
MHCRIME007890,Harassment,17.013385,77.217905,2022-12-14,16:26,Very High,D25
MHCRIME007891,Burglary,19.778903,74.505216,2025-01-12,19:10,Low,D14
MHCRIME007892,Fraud,20.730092,79.06255,2024-07-26,12:13,Low,D02
MHCRIME007893,Vehicle Theft,21.812936,75.605929,2025-01-10,00:15,Low,D36
MHCRIME007894,Kidnapping,21.692336,77.305701,2023-12-01,18:43,Very High,D16
MHCRIME007895,Harassment,17.948172,80.852016,2022-04-21,23:33,Low,D08
MHCRIME007896,Assault,18.891551,80.507209,2024-07-02,01:01,Medium,D17
MHCRIME007897,Kidnapping,17.421067,73.679939,2025-03-05,05:54,High,D17
MHCRIME007898,Robbery,20.780092,79.087256,2023-06-15,16:00,Low,D09
MHCRIME007899,Harassment,18.418899,75.661728,2022-09-01,20:56,Low,D13
MHCRIME007900,Murder,16.141947,80.019736,2022-08-15,15:23,Very High,D06
MHCRIME007901,Fraud,19.226132,79.068037,2022-03-11,12:18,High,D11
MHCRIME007902,Cyber Crime,20.142373,74.655312,2025-01-20,20:41,High,D10
MHCRIME007903,Vehicle Theft,16.061932,73.586917,2022-02-20,18:59,Low,D34
MHCRIME007904,Vehicle Theft,18.677108,75.039276,2023-09-29,21:19,Very High,D05
MHCRIME007905,Fraud,19.4712,77.324365,2024-05-04,22:55,Very High,D15
MHCRIME007906,Vehicle Theft,16.964961,73.028128,2023-12-27,12:48,Very High,D34
MHCRIME007907,Murder,22.017592,75.071834,2023-05-10,18:25,Medium,D05
MHCRIME007908,Murder,16.916784,76.128723,2022-09-18,04:38,Low,D09
MHCRIME007909,Theft,21.557664,78.580561,2025-08-29,03:15,Low,D31
MHCRIME007910,Kidnapping,19.886271,76.417722,2023-06-02,06:03,High,D25
MHCRIME007911,Fraud,21.548733,75.465599,2022-05-09,17:59,High,D09
MHCRIME007912,Theft,19.983181,75.998539,2023-03-14,22:03,High,D32
MHCRIME007913,Theft,16.853044,78.735765,2022-10-27,02:28,Medium,D26
MHCRIME007914,Murder,21.638326,74.325248,2022-04-03,15:07,Medium,D26
MHCRIME007915,Murder,17.695529,73.466867,2025-09-12,23:08,Low,D32
MHCRIME007916,Theft,15.602484,74.072227,2025-06-24,20:24,Low,D11
MHCRIME007917,Murder,20.814296,73.289126,2024-01-06,10:11,Medium,D07
MHCRIME007918,Vehicle Theft,19.163542,72.89102,2025-10-27,19:59,Medium,D01
MHCRIME007919,Assault,20.031617,79.52328,2022-05-12,17:20,Very High,D06
MHCRIME007920,Theft,21.387652,76.216004,2025-08-07,14:15,Low,D10
MHCRIME007921,Burglary,20.237639,78.029469,2022-05-31,20:14,High,D17
MHCRIME007922,Assault,16.036878,74.915573,2022-08-26,14:24,Medium,D09
MHCRIME007923,Murder,17.027869,79.867304,2022-04-10,03:17,Medium,D01
MHCRIME007924,Robbery,15.606506,76.675062,2023-05-09,20:58,High,D10
MHCRIME007925,Harassment,17.042419,76.721077,2025-10-08,17:19,High,D20
MHCRIME007926,Vehicle Theft,18.403769,74.49603,2024-07-14,19:58,Medium,D24
MHCRIME007927,Murder,16.711328,75.158201,2025-08-30,05:55,Very High,D24
MHCRIME007928,Vehicle Theft,18.722018,76.804195,2024-11-03,01:54,Medium,D18
MHCRIME007929,Harassment,19.210617,76.064612,2023-07-15,20:49,High,D13
MHCRIME007930,Kidnapping,17.812039,78.71038,2023-06-05,03:14,Low,D08
MHCRIME007931,Theft,17.893926,76.256295,2022-03-16,21:29,Very High,D23
MHCRIME007932,Murder,17.095221,79.583456,2024-09-08,01:58,High,D02
MHCRIME007933,Harassment,21.422532,78.926942,2022-12-23,21:59,High,D09
MHCRIME007934,Assault,18.575851,73.607785,2022-10-30,12:33,High,D20
MHCRIME007935,Kidnapping,16.652656,74.213295,2023-07-19,12:40,High,D35
MHCRIME007936,Burglary,21.006005,75.958049,2025-07-30,01:37,Low,D19
MHCRIME007937,Theft,16.457471,76.359813,2023-02-13,03:28,Low,D03
MHCRIME007938,Theft,19.280564,76.00538,2023-11-01,17:53,Low,D03
MHCRIME007939,Theft,18.734704,80.375928,2022-06-28,16:40,Medium,D22
MHCRIME007940,Harassment,18.591614,74.597625,2022-11-29,02:22,Very High,D26
MHCRIME007941,Fraud,15.778618,77.744781,2023-07-26,19:56,Very High,D01
MHCRIME007942,Cyber Crime,21.19097,76.104468,2025-07-17,14:23,Medium,D25
MHCRIME007943,Burglary,16.199417,80.346825,2025-03-20,12:33,Very High,D16
MHCRIME007944,Fraud,20.829809,74.116224,2024-12-13,14:29,Very High,D03
MHCRIME007945,Fraud,17.554266,80.073983,2022-03-31,20:26,Very High,D33
MHCRIME007946,Robbery,19.400034,77.539702,2024-04-06,22:07,Low,D36
MHCRIME007947,Cyber Crime,17.330163,75.850414,2025-02-26,13:57,High,D23
MHCRIME007948,Assault,15.974824,77.364696,2024-10-07,17:12,Medium,D07
MHCRIME007949,Murder,21.844671,74.669569,2023-08-09,08:55,High,D22
MHCRIME007950,Harassment,15.697077,72.757756,2025-09-21,23:21,Low,D12
MHCRIME007951,Assault,15.63007,73.903367,2024-03-01,02:39,High,D28
MHCRIME007952,Robbery,19.860588,74.148348,2024-01-31,15:13,Very High,D30
MHCRIME007953,Vehicle Theft,19.455372,72.924387,2022-06-25,14:13,Medium,D33
MHCRIME007954,Theft,16.989136,73.532956,2022-09-20,15:36,Low,D08
MHCRIME007955,Cyber Crime,20.255317,79.873204,2025-06-24,10:24,Very High,D15
MHCRIME007956,Burglary,16.875471,75.6148,2023-09-08,02:48,Medium,D25
MHCRIME007957,Harassment,19.876294,76.932631,2025-12-03,09:42,Low,D25
MHCRIME007958,Assault,21.769889,76.24524,2024-12-21,04:17,Medium,D11
MHCRIME007959,Robbery,15.723578,72.681248,2023-12-12,02:57,High,D11
MHCRIME007960,Harassment,17.538694,74.748517,2022-08-22,12:36,High,D05
MHCRIME007961,Assault,17.367937,74.211531,2024-01-15,19:15,Very High,D08
MHCRIME007962,Murder,21.841829,73.465024,2023-12-21,03:56,High,D06
MHCRIME007963,Murder,20.243462,77.55275,2022-07-14,15:38,High,D08
MHCRIME007964,Fraud,20.50483,80.730917,2022-08-01,03:43,Very High,D01
MHCRIME007965,Assault,21.138686,79.772764,2022-11-05,14:25,Medium,D10
MHCRIME007966,Theft,16.858014,80.824563,2024-06-11,09:52,High,D28
MHCRIME007967,Burglary,17.581049,80.794226,2025-01-02,07:35,High,D05
